ID_Cliente,Evasion,Genero,Adulto_Mayor,Socio,Dependientes,Meses_Antiguedad,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Facturacion_Digital,Metodo_Pago,Cargos_Mensuales,Cargos_Diarios,Cargos_Totales
7663-ZTEGJ,0,masculino,0,0,1,29,1,1,fibra_optica,0,1,1,1,0,1,un_ano,0,credit card (automatic),100.55,3.35,2830.45
7665-NKLAV,0,femenino,0,1,1,36,0,0,dsl,1,0,1,1,0,0,dos_anos,0,credit card (automatic),40.65,1.36,1547.35
7665-TOALD,1,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,69.6,2.32,69.6
7665-VIGUD,0,masculino,0,0,0,10,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,20.35,0.68,176.3
7666-WKRON,1,femenino,0,0,0,39,1,0,fibra_optica,0,0,1,1,0,0,dos_anos,1,cheque_electronico,80.45,2.68,3201.55
7668-XCFYV,0,femenino,1,1,0,17,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,92.55,3.08,1614.7
7669-LCRSD,0,masculino,0,1,1,12,1,0,dsl,0,0,0,0,1,0,mes_a_mes,1,cheque_correo,56.3,1.88,628.65
7670-ZBPOQ,0,femenino,0,1,0,58,1,1,dsl,1,0,0,1,0,0,un_ano,1,bank transfer (automatic),61.05,2.03,3478.75
7672-VFMXZ,0,masculino,0,1,0,57,1,0,dsl,1,0,0,1,0,0,mes_a_mes,0,cheque_electronico,55.7,1.86,3171.6
7673-BQGKU,0,femenino,0,1,1,69,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),20.15,0.67,1337.5
7673-LPRNY,0,femenino,0,0,0,23,1,1,dsl,1,0,1,0,1,1,un_ano,1,cheque_electronico,78.55,2.62,1843.05
7674-YTAFD,0,femenino,0,0,0,33,1,0,fibra_optica,0,1,0,1,0,0,un_ano,1,bank transfer (automatic),79.95,2.66,2684.85
7675-OZCZG,1,femenino,1,0,0,3,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,45.0,1.5,127.1
7677-SJJJK,0,masculino,0,1,1,8,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,credit card (automatic),19.9,0.66,153.95
7682-AZNDK,0,masculino,0,1,1,34,1,0,fibra_optica,0,1,1,0,1,0,mes_a_mes,1,cheque_electronico,89.85,2.99,3091.75
7683-CBDKJ,1,masculino,0,1,1,14,1,0,dsl,1,1,0,0,1,0,mes_a_mes,1,cheque_electronico,65.45,2.18,937.6
7684-XSZIY,0,masculino,0,1,1,72,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),24.3,0.81,1643.25
7688-AWMDX,0,masculino,0,1,0,71,1,0,dsl,1,0,0,1,0,0,dos_anos,0,bank transfer (automatic),54.5,1.82,3778.2
7690-KPNCU,0,masculino,0,1,1,64,1,0,dsl,1,0,1,0,1,1,un_ano,1,credit card (automatic),73.05,2.44,4688.65
7691-KGKGP,0,masculino,0,1,1,53,1,0,dsl,0,1,0,1,1,0,mes_a_mes,0,credit card (automatic),65.0,2.17,3363.8
7691-XVTZH,0,femenino,0,1,0,68,1,1,fibra_optica,0,0,1,0,1,0,dos_anos,1,bank transfer (automatic),89.95,3.0,5974.3
7693-LCKZL,1,masculino,0,1,1,5,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,cheque_electronico,80.15,2.67,385.0
7693-QPEFS,0,masculino,1,0,0,52,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),72.95,2.43,3829.75
7694-VLBWQ,1,masculino,0,1,0,67,1,1,fibra_optica,0,1,1,0,1,1,un_ano,0,cheque_electronico,104.1,3.47,7040.85
7695-PKLCZ,0,femenino,0,0,0,68,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),20.5,0.68,1424.9
7696-AMHOD,0,femenino,0,1,1,49,1,0,dsl,0,1,1,0,1,1,un_ano,0,credit card (automatic),78.0,2.6,3824.2
7696-CFTAT,0,masculino,0,1,1,37,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),19.8,0.66,726.1
7698-YFGEZ,0,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.0,0.67,20.0
7703-ZEKEF,1,masculino,0,0,0,23,1,1,fibra_optica,0,0,1,0,0,0,mes_a_mes,1,cheque_electronico,81.0,2.7,1917.1
7706-DZNKK,0,masculino,0,0,0,11,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),20.45,0.68,237.3
7706-YLMQA,0,femenino,0,0,0,70,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,bank transfer (automatic),19.7,0.66,1341.5
7707-PYBBH,0,masculino,0,0,0,40,1,0,dsl,1,1,0,1,0,0,mes_a_mes,1,cheque_correo,61.9,2.06,2647.1
7710-JSYOA,0,femenino,0,1,1,69,1,1,fibra_optica,0,1,0,1,0,1,dos_anos,1,bank transfer (automatic),93.3,3.11,6398.05
7711-GQBZC,0,femenino,0,1,1,71,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),24.7,0.82,1810.55
7711-YIJWC,0,masculino,0,1,1,61,1,0,dsl,1,1,1,1,1,1,un_ano,0,bank transfer (automatic),84.9,2.83,5264.5
7714-YXSMB,0,femenino,0,0,0,26,1,1,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,bank transfer (automatic),100.5,3.35,2599.95
7716-YTYHG,1,femenino,0,1,1,48,1,1,fibra_optica,0,0,0,0,0,1,un_ano,1,cheque_correo,82.05,2.74,4029.95
7717-BICXI,0,masculino,0,1,1,60,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,20.55,0.68,1205.05
7718-RXDGG,0,masculino,0,1,0,15,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),68.6,2.29,1108.6
7718-UPSKJ,0,femenino,0,1,0,69,1,0,fibra_optica,1,1,0,1,1,1,un_ano,1,credit card (automatic),106.4,3.55,7251.9
7721-DVEKZ,0,femenino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.65,0.65,19.65
7721-JXEAW,1,masculino,0,1,0,59,0,0,dsl,0,1,0,0,0,1,mes_a_mes,1,bank transfer (automatic),41.05,1.37,2452.7
7722-CVFXN,0,masculino,0,1,1,54,1,1,fibra_optica,0,1,0,1,1,1,un_ano,1,cheque_electronico,105.2,3.51,5637.85
7722-VJRQD,0,masculino,0,1,1,72,0,0,dsl,1,0,1,1,1,1,dos_anos,0,bank transfer (automatic),60.95,2.03,4549.05
7727-SHVZV,0,femenino,0,0,0,9,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),19.5,0.65,150.35
7729-JTEEC,0,masculino,0,1,1,2,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,44.5,1.48,90.05
7729-XBTWX,0,masculino,0,1,1,66,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,cheque_correo,19.75,0.66,1344.5
7730-CLDSV,0,femenino,0,1,1,72,1,1,fibra_optica,0,1,1,1,0,1,dos_anos,1,bank transfer (automatic),98.65,3.29,7129.45
7730-IUTDZ,1,masculino,0,0,0,43,1,0,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,cheque_electronico,75.2,2.51,3198.6
7733-UDMTP,0,femenino,1,0,0,57,0,0,dsl,0,1,1,0,1,1,mes_a_mes,1,cheque_electronico,55.0,1.83,3094.05
7734-DBOAI,1,femenino,0,1,1,1,0,0,dsl,0,0,0,1,1,0,mes_a_mes,0,cheque_electronico,40.1,1.34,40.1
7739-LAXOG,1,femenino,0,1,1,32,1,1,fibra_optica,0,0,1,0,0,1,mes_a_mes,1,bank transfer (automatic),91.05,3.03,2954.5
7740-BTPUX,0,masculino,1,1,0,55,1,1,fibra_optica,0,1,1,1,1,1,dos_anos,1,cheque_electronico,113.6,3.79,6292.7
7740-KKCXF,0,masculino,0,1,0,51,0,0,dsl,0,1,0,0,0,0,mes_a_mes,1,credit card (automatic),30.05,1.0,1529.45
7742-MYPGI,0,femenino,0,1,1,6,1,0,dsl,0,0,0,1,0,0,mes_a_mes,1,cheque_correo,48.8,1.63,297.35
7743-EXURX,1,masculino,0,1,1,8,1,0,dsl,0,0,1,0,0,0,mes_a_mes,1,cheque_electronico,51.05,1.7,415.05
7746-AWNQW,0,femenino,0,0,0,28,0,0,dsl,0,0,1,1,0,0,mes_a_mes,1,cheque_correo,35.75,1.19,961.4
7746-QYVCO,0,masculino,0,1,1,16,1,0,dsl,1,1,0,0,0,0,un_ano,1,cheque_correo,55.85,1.86,857.8
7748-UMTRK,0,femenino,1,0,1,30,1,1,fibra_optica,0,0,0,1,1,1,mes_a_mes,1,cheque_electronico,101.3,3.38,2974.5
7750-EYXWZ,0,femenino,0,0,0,12,0,0,dsl,0,1,1,1,1,1,un_ano,0,cheque_electronico,60.65,2.02,743.3
7752-XUSCI,1,femenino,0,0,0,60,1,1,fibra_optica,0,1,1,0,1,1,mes_a_mes,1,cheque_electronico,105.9,3.53,6396.45
7753-USQYQ,0,masculino,0,0,0,55,1,0,dsl,0,1,0,1,0,1,un_ano,1,cheque_electronico,64.2,2.14,3627.3
7754-IXRMC,0,femenino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,45.35,1.51,45.35
7758-UJWYS,0,masculino,0,1,1,34,0,0,dsl,0,0,0,1,1,0,dos_anos,1,cheque_electronico,40.55,1.35,1325.85
7758-XKCBS,1,masculino,0,0,0,15,0,0,dsl,0,0,0,1,0,0,mes_a_mes,1,cheque_electronico,29.7,0.99,438.25
7760-OYPDY,1,femenino,0,0,0,2,1,0,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,80.65,2.69,144.15
7762-ONLJY,0,femenino,0,1,1,6,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,19.7,0.66,94.45
7762-URZQH,1,masculino,0,1,0,66,1,1,fibra_optica,1,0,1,0,1,1,dos_anos,1,credit card (automatic),106.05,3.53,6981.35
7764-BDPEE,0,masculino,0,0,1,3,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.85,0.7,60.65
7765-LWVVH,0,femenino,0,1,1,72,1,1,fibra_optica,1,1,0,0,1,0,dos_anos,1,cheque_electronico,95.1,3.17,6843.15
7766-CLTIC,0,femenino,0,0,0,10,1,0,dsl,0,0,0,1,0,1,mes_a_mes,1,cheque_correo,60.95,2.03,629.55
7767-UXAGJ,1,masculino,0,0,0,1,1,1,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,50.45,1.68,50.45
7771-CFQRQ,0,femenino,0,1,1,47,1,0,dsl,0,1,0,1,0,1,dos_anos,0,bank transfer (automatic),63.8,2.13,3007.25
7771-ZONAT,0,masculino,0,0,0,22,0,0,dsl,0,0,1,1,1,1,dos_anos,0,bank transfer (automatic),56.75,1.89,1304.85
7774-OJSXI,1,masculino,0,0,0,31,1,1,fibra_optica,0,1,1,0,1,1,un_ano,1,cheque_electronico,103.45,3.45,3066.45
7776-QGYJC,0,femenino,0,1,1,39,1,0,fibra_optica,0,0,1,1,0,0,mes_a_mes,1,bank transfer (automatic),81.5,2.72,3107.3
7776-QWNFX,1,masculino,1,1,0,30,1,0,dsl,0,1,0,0,0,0,mes_a_mes,1,bank transfer (automatic),50.4,1.68,1527.5
7777-UNYHB,0,femenino,0,1,1,12,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),20.1,0.67,232.4
7779-LGOVN,1,masculino,1,1,0,10,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,86.65,2.89,856.65
7779-ORAEL,0,masculino,1,1,0,45,1,1,dsl,1,0,1,1,0,1,dos_anos,0,credit card (automatic),75.15,2.51,3480.35
7780-OTDSO,1,masculino,0,1,0,18,1,1,fibra_optica,1,0,0,0,1,1,mes_a_mes,1,cheque_electronico,99.4,3.31,1742.95
7781-EWARA,0,masculino,0,1,1,70,0,0,dsl,0,1,1,1,1,1,un_ano,0,cheque_electronico,60.35,2.01,4138.7
7781-HVGMK,0,femenino,0,1,1,72,0,0,dsl,1,1,1,1,1,1,dos_anos,1,credit card (automatic),65.2,2.17,4784.45
7783-YKGDV,1,femenino,0,0,0,12,1,1,fibra_optica,1,1,1,0,0,1,mes_a_mes,1,bank transfer (automatic),99.7,3.32,1238.45
7785-RDVIG,0,femenino,0,1,1,3,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.3,0.64,54.7
7786-WBJYI,1,femenino,0,0,0,4,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,0,bank transfer (automatic),77.95,2.6,305.55
7787-BNTZM,0,masculino,0,0,0,6,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),20.15,0.67,130.5
7789-CRUVC,0,femenino,1,1,0,61,1,1,fibra_optica,1,1,1,1,0,0,mes_a_mes,1,credit card (automatic),94.2,3.14,5895.45
7789-HKSBS,0,femenino,1,1,0,42,1,1,fibra_optica,1,0,1,0,1,1,un_ano,1,bank transfer (automatic),105.2,3.51,4599.15
7794-JASDG,0,masculino,0,0,0,1,1,0,dsl,1,0,0,0,0,0,mes_a_mes,1,cheque_correo,50.75,1.69,50.75
7795-CFOCW,0,masculino,0,0,0,45,0,0,dsl,1,0,1,1,0,0,un_ano,0,bank transfer (automatic),42.3,1.41,1840.75
7797-EJMDP,0,femenino,0,0,0,8,1,0,dsl,1,0,0,1,0,1,mes_a_mes,0,bank transfer (automatic),66.05,2.2,574.5
7798-JVXYM,0,femenino,0,0,0,14,1,0,dsl,0,0,0,1,1,1,mes_a_mes,1,cheque_electronico,69.65,2.32,921.4
7799-DSEWS,0,masculino,0,0,0,18,1,0,dsl,1,0,1,1,1,0,mes_a_mes,1,cheque_electronico,68.35,2.28,1299.8
7799-LGRDP,0,femenino,0,0,0,43,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,credit card (automatic),25.7,0.86,1188.2
7801-CEDNV,0,masculino,0,1,0,27,1,0,dsl,1,0,0,0,0,0,un_ano,0,credit card (automatic),48.7,1.62,1421.75
7801-KICAO,0,femenino,0,0,0,18,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,74.15,2.47,1345.75
7802-EFKNY,1,masculino,0,1,0,5,0,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,24.95,0.83,100.4
7803-XOCCZ,0,femenino,0,1,1,52,1,0,fibra_optica,1,0,1,1,0,0,mes_a_mes,1,bank transfer (automatic),84.05,2.8,4326.8
7808-DVWEP,0,masculino,0,1,0,3,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),20.0,0.67,49.65
7811-JIVPF,0,femenino,0,0,0,23,1,0,dsl,0,0,1,0,0,0,mes_a_mes,0,credit card (automatic),49.7,1.66,1081.25
7812-FZHPE,1,femenino,0,1,1,17,1,1,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,24.1,0.8,409.9
7813-TKCVO,0,femenino,0,1,0,20,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,20.35,0.68,393.15
7813-ZGGAW,0,masculino,1,0,0,31,1,1,fibra_optica,0,0,1,1,1,0,mes_a_mes,1,bank transfer (automatic),96.6,3.22,2877.95
7814-LEEVE,0,femenino,0,1,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),20.3,0.68,20.3
7815-PDTHL,0,masculino,0,0,0,35,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,cheque_correo,20.2,0.67,684.4
7816-VGHTO,0,femenino,0,1,1,6,0,0,dsl,0,1,1,1,0,0,dos_anos,0,cheque_correo,40.55,1.35,217.5
7817-BOQPW,1,femenino,0,0,0,2,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,75.55,2.52,166.3
7817-OMJNA,0,masculino,0,0,0,14,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,bank transfer (automatic),20.4,0.68,275.7
7820-ZYGNY,0,masculino,0,0,0,63,1,1,fibra_optica,0,1,0,0,0,1,un_ano,0,credit card (automatic),90.45,3.02,5825.5
7821-DPRQE,0,masculino,0,1,0,68,1,1,fibra_optica,1,1,0,1,1,1,mes_a_mes,1,cheque_electronico,107.7,3.59,7320.9
7823-JSOAG,0,masculino,0,0,0,3,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,74.5,2.48,217.45
7824-PANSQ,0,masculino,0,0,0,58,1,1,fibra_optica,0,0,0,1,0,0,mes_a_mes,0,bank transfer (automatic),80.65,2.69,4807.35
7825-ECJRF,1,femenino,0,0,0,19,1,0,fibra_optica,1,0,1,1,1,1,mes_a_mes,1,cheque_electronico,106.6,3.55,1934.45
7825-GKXMW,1,femenino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,45.8,1.53,45.8
7826-VVKWT,0,femenino,1,1,1,24,1,0,fibra_optica,0,0,1,0,1,1,dos_anos,1,cheque_electronico,96.55,3.22,2263.45
7831-QGOXH,1,femenino,0,0,0,18,1,1,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,85.2,2.84,1553.9
7833-PKIHD,0,masculino,0,1,1,51,1,0,dsl,1,0,0,1,1,1,un_ano,1,bank transfer (automatic),76.4,2.55,3966.3
7838-LAZFO,0,masculino,0,1,0,45,1,0,dsl,1,1,1,0,1,1,un_ano,0,bank transfer (automatic),78.8,2.63,3597.5
7839-NUIAA,0,femenino,0,1,1,61,1,1,dsl,1,1,0,0,0,0,mes_a_mes,0,cheque_electronico,59.8,1.99,3641.5
7839-QRKXN,1,femenino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,20.2,0.67,20.2
7841-FCRQD,0,femenino,0,1,0,33,1,0,dsl,0,1,0,1,0,0,un_ano,1,credit card (automatic),53.75,1.79,1857.3
7841-TZDMQ,1,masculino,0,0,0,2,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),46.0,1.53,84.5
7845-URHJN,1,femenino,0,1,0,8,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),20.15,0.67,156.25
7850-THJMU,0,femenino,0,1,1,26,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),19.65,0.65,494.9
7850-VWJUU,0,femenino,0,0,0,23,1,0,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),75.0,2.5,1778.5
7851-FLGGQ,1,masculino,0,0,0,1,0,0,dsl,0,1,0,1,0,1,mes_a_mes,1,cheque_correo,44.65,1.49,44.65
7851-WZEKY,1,femenino,0,0,0,2,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,95.15,3.17,196.9
7852-LECYP,0,masculino,1,1,0,13,1,1,fibra_optica,1,1,0,0,0,1,mes_a_mes,0,credit card (automatic),93.8,3.13,1261.0
7853-GVUDZ,1,femenino,0,1,1,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),20.15,0.67,20.15
7853-OETYL,0,femenino,0,1,0,4,0,0,dsl,1,0,0,0,0,0,mes_a_mes,1,cheque_electronico,29.05,0.97,129.6
7853-WNZSY,0,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),19.75,0.66,19.75
7854-EDSSA,1,masculino,0,0,0,22,1,1,dsl,1,1,0,0,0,0,mes_a_mes,0,cheque_electronico,59.0,1.97,1254.7
7854-EKTJL,1,femenino,0,0,1,2,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,19.6,0.65,35.85
7854-FOKSF,1,masculino,0,0,0,1,0,0,dsl,0,0,0,0,0,1,mes_a_mes,0,cheque_electronico,35.9,1.2,35.9
7855-DIWPO,0,femenino,0,0,0,21,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,68.65,2.29,1493.2
7856-GANIL,0,masculino,1,1,0,45,1,1,fibra_optica,0,1,1,1,1,0,un_ano,1,bank transfer (automatic),98.7,3.29,4525.8
7858-GTZSP,0,femenino,0,0,0,12,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,86.55,2.88,1066.9
7860-KSUGX,0,masculino,0,1,1,72,1,1,dsl,1,1,1,0,0,0,dos_anos,0,credit card (automatic),64.45,2.15,4720.0
7860-UXCRM,0,masculino,0,1,1,63,1,0,dsl,1,1,1,1,1,0,dos_anos,0,credit card (automatic),74.5,2.48,4674.55
7861-UVUFT,1,femenino,0,1,0,15,1,0,fibra_optica,0,0,1,0,1,0,mes_a_mes,1,cheque_electronico,84.3,2.81,1308.4
7868-BGSZA,0,masculino,0,1,0,43,1,1,dsl,1,0,1,0,1,1,un_ano,1,cheque_electronico,80.2,2.67,3581.6
7868-TMWMZ,0,femenino,1,1,0,60,1,0,fibra_optica,1,1,1,1,1,1,dos_anos,1,bank transfer (automatic),110.0,3.67,6668.35
7869-ZYDST,0,masculino,0,1,0,31,1,1,dsl,0,0,0,0,1,0,mes_a_mes,1,credit card (automatic),59.05,1.97,1882.8
7872-BAAZR,0,femenino,0,1,1,53,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,bank transfer (automatic),19.55,0.65,1007.9
7872-RDDLZ,0,femenino,1,0,0,67,1,1,dsl,0,1,0,0,0,0,mes_a_mes,0,cheque_electronico,54.9,1.83,3725.5
7873-CVMAW,0,masculino,0,0,0,72,1,1,dsl,1,1,1,1,1,1,dos_anos,0,credit card (automatic),88.55,2.95,6362.35
7874-ECPQJ,0,femenino,0,0,1,4,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),20.05,0.67,85.5
7876-AEHIG,0,femenino,0,0,1,51,0,0,dsl,1,0,1,1,1,1,un_ano,0,bank transfer (automatic),60.15,2.0,3077.0
7876-BEUTG,0,femenino,0,0,0,15,1,1,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,48.8,1.63,720.1
7876-DNYAP,0,femenino,0,1,1,69,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),19.8,0.66,1436.95
7878-JGDKK,0,masculino,0,0,0,4,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,44.55,1.48,220.75
7878-RTCZG,0,femenino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.9,0.66,19.9
7879-CGSFV,0,masculino,0,0,0,55,1,0,fibra_optica,1,1,0,0,1,1,un_ano,1,cheque_correo,100.9,3.36,5552.05
7880-XSOJX,0,masculino,0,0,0,4,0,0,dsl,1,1,0,1,0,0,mes_a_mes,0,cheque_correo,42.4,1.41,146.4
7881-EVUAD,1,femenino,0,0,0,2,0,0,dsl,1,1,0,0,0,1,mes_a_mes,1,cheque_electronico,42.6,1.42,72.4
7881-INRLC,1,masculino,0,0,0,45,1,1,fibra_optica,0,1,0,0,1,1,mes_a_mes,1,credit card (automatic),100.85,3.36,4740.0
7883-ROJOC,0,femenino,0,1,0,19,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,44.9,1.5,839.65
7890-VYYWG,1,masculino,1,1,0,3,0,0,dsl,0,0,0,0,1,0,mes_a_mes,1,cheque_correo,36.45,1.22,93.7
7892-POOKP,1,femenino,0,1,0,28,1,1,fibra_optica,0,0,1,1,1,1,mes_a_mes,1,cheque_electronico,104.8,3.49,3046.05
7892-QVYKW,0,femenino,0,1,1,23,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,0,cheque_electronico,85.6,2.85,1868.4
7893-IXHRQ,1,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,20.55,0.68,20.55
7895-VONWT,0,femenino,0,0,0,25,0,0,dsl,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,48.25,1.61,1293.8
7898-PDWQE,0,masculino,0,1,0,71,1,1,dsl,1,1,1,1,0,1,dos_anos,0,credit card (automatic),80.4,2.68,5727.15
7901-HXJVA,0,masculino,0,0,0,14,1,0,fibra_optica,0,0,1,0,0,0,mes_a_mes,0,cheque_electronico,76.45,2.55,1117.55
7901-IIDQV,0,masculino,0,0,0,24,1,1,dsl,0,0,0,1,0,0,un_ano,0,bank transfer (automatic),54.6,1.82,1242.25
7901-TBKJX,0,masculino,1,0,0,56,1,1,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,101.05,3.37,5594.0
7903-CMPEY,1,masculino,1,1,0,1,1,1,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,cheque_electronico,80.3,2.68,80.3
7905-NJMXS,0,masculino,1,1,0,7,1,1,dsl,1,1,0,1,0,0,mes_a_mes,0,cheque_electronico,64.2,2.14,475.0
7905-TVXTA,0,femenino,0,0,0,5,1,0,dsl,1,0,0,1,1,0,mes_a_mes,1,cheque_electronico,64.35,2.14,352.65
7908-QCBCA,1,femenino,0,1,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,69.4,2.31,69.4
7909-FIOIY,0,femenino,0,1,1,19,0,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,24.85,0.83,434.8
7912-SYRQT,1,femenino,0,0,0,7,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),75.1,2.5,552.95
7916-VCCPB,0,femenino,0,1,1,16,1,0,fibra_optica,0,1,0,0,0,0,mes_a_mes,0,bank transfer (automatic),73.25,2.44,1195.75
7919-ZODZZ,0,femenino,0,1,1,10,1,0,dsl,0,1,1,0,0,1,un_ano,1,cheque_correo,65.9,2.2,660.05
7921-BEPCI,0,femenino,0,0,0,72,1,1,dsl,1,1,0,0,0,0,dos_anos,0,bank transfer (automatic),59.75,1.99,4265.0
7921-LMDFQ,0,masculino,1,0,0,51,1,0,fibra_optica,0,0,1,0,1,1,un_ano,1,bank transfer (automatic),94.0,3.13,4905.75
7923-IYJWY,0,masculino,1,0,0,67,1,1,fibra_optica,1,1,1,1,1,1,dos_anos,1,credit card (automatic),116.1,3.87,7839.85
7924-GJZFI,0,femenino,1,1,0,25,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,69.3,2.31,1813.1
7925-PNRGI,0,femenino,0,1,1,45,1,1,dsl,1,1,1,1,1,0,mes_a_mes,0,cheque_correo,81.3,2.71,3541.1
7926-IJOOU,0,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,credit card (automatic),19.3,0.64,19.3
7927-AUXBZ,1,femenino,0,0,0,30,1,0,fibra_optica,0,0,0,1,1,0,mes_a_mes,0,cheque_electronico,85.15,2.84,2555.9
7928-VJYAB,0,masculino,0,1,1,11,1,0,fibra_optica,0,0,0,0,1,1,mes_a_mes,0,cheque_electronico,90.6,3.02,1020.2
7929-DMBCV,0,femenino,0,1,0,20,1,0,fibra_optica,0,0,1,1,0,0,mes_a_mes,1,cheque_correo,81.0,2.7,1683.7
7929-SKFGK,0,masculino,0,1,0,70,1,1,fibra_optica,1,1,1,1,1,1,dos_anos,0,credit card (automatic),114.3,3.81,8244.3
